id,PC1,PC2,PC3,mpa,lfm,ww.flam.sample,dw.flam.sample,site,sample.wt,spp,tti,fh,fd,gd,gti,pfg,temp.max,year.month,prop.ignite.bins10_nodate,prop.ignite.bins5_nodate,ttfg,gr
"2020_September_EPI_CEME_(80,90]_2.6",0.21517747001338283,-0.1793786544126294,0.25076875051030745,-3.336,86.33117987,0.2538073357664234,0.29399266423357656,Painted Caves,0.5478,CEME,40,8,7,113,25,81,383.6,2020_September,54,67,15,"(80,90]"
"2020_September_EPI_CEME_(90,100]_1.1",-2.2383087787962923,0.5466823581533393,-0.04903265907774269,-1.644,93.56357928,0.24748742903487425,0.26451257096512576,St. Marys,0.512,CEME,62,4,7,132,46,79,365.1,2020_September,69,57,16,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.1",-4.207774492834476,0.01582912996470809,0.13678224596592392,-1.184,99.5363766,0.22861756925826632,0.22968243074173367,St. Marys,0.4583,CEME,69,4,2,168,46,120,314,2020_September,69,80,23,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.2",NA,NA,NA,-2.939,94.62780899,0.22574210716218657,0.23855789283781345,St. Marys,0.4643,CEME,NA,NA,NA,99,NA,NA,NA,2020_September,69,57,18,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.4",0.9038967970776414,-1.2632199804790312,0.587133476132008,-1.39,99.32743363,0.24561843367075128,0.24728156632924875,St. Marys,0.4929,CEME,38,11,15,119,18,86,338.9,2020_September,69,80,20,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.4",-1.6647172462879194,1.950848531065992,1.384064142801514,-1.907,97.6366322,0.23001614349775787,0.23558385650224217,St. Marys,0.4656,CEME,55,2,1,101,32,68,316,2020_September,69,80,23,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.5",-1.8990440387057947,1.1190630378386728,-0.7584805356377436,-2.89,99.53033268,0.2746020988622989,0.2758979011377011,St. Marys,0.5505,CEME,48,3.5,2,133,38,93,312.4,2020_September,69,80,10,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.5",NA,NA,NA,-1.01,94.01419315,0.23516366094147584,0.25013633905852417,St. Marys,0.4853,CEME,NA,NA,NA,67,NA,NA,NA,2020_September,69,57,75,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.6",-1.978002571055843,-0.9253130603263722,-0.3698788740650041,-0.491,98.7012987,0.2290431372549019,0.2320568627450981,St. Marys,0.4611,CEME,48,10,5,163,29,129,287,2020_September,69,80,19,"(90,100]"
"2020_September_EPI_CEME_(90,100]_1.6",NA,NA,NA,-0.491,98.7012987,0.2444915032679738,0.24770849673202625,St. Marys,0.4922,CEME,NA,NA,NA,108,NA,NA,NA,2020_September,69,80,18,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.1",-0.9985531165449666,-2.147001247095098,1.601819906598232,-3.183,90.43245312,0.23663241559485532,0.2616675844051447,Painted Caves,0.4983,CEME,47,10,5,146,17,124,405.7,2020_September,69,57,30,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.2",-2.4355110579302055,-0.6113498036326785,-1.0753937305535572,-1.625,93.63970588,0.2373395861021454,0.2534604138978546,Painted Caves,0.4908,CEME,50,8,6,169,36,127,276.2,2020_September,69,57,14,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.2",-1.6005148786355006,0.1956152860604704,0.37728982040117715,-0.902,96.54775604,0.29168512880562064,0.30211487119437935,Painted Caves,0.5938,CEME,54,10,5,133,32,99,291.9,2020_September,69,80,22,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.2",-3.3450591493598916,-1.2489634287348006,1.188102655394876,-2.057,97.05071665,0.24000325919709048,0.24729674080290953,Painted Caves,0.4873,CEME,61,6.75,2,169,30,137,331.6,2020_September,69,80,31,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.4",NA,NA,NA,-3.061,93.83588536,0.21731233542637232,0.2315876645736277,Painted Caves,0.4489,CEME,NA,NA,NA,135,NA,NA,NA,2020_September,69,57,20,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.4",NA,NA,NA,-3.061,93.83588536,0.20932469110796031,0.2230753088920397,Painted Caves,0.4324,CEME,NA,NA,NA,108,NA,NA,NA,2020_September,69,57,26,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.5",-0.8140596560616383,0.8416144888518227,1.4820352807124182,-3.48,92.1602289,0.22435732578916023,0.24344267421083976,Painted Caves,0.4678,CEME,50,8,3,107,24,80,312.6,2020_September,69,57,26,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.6",-2.1597853722262204,-0.9150855144802552,1.9039081585455344,-2.189,95.23635031,0.2497049737237238,0.2621950262762762,Painted Caves,0.5119,CEME,54,10,1,148,19,128,304.9,2020_September,69,80,35,"(90,100]"
"2020_September_EPI_CEME_(90,100]_2.6",NA,NA,NA,-2.189,95.23635031,0.23292464339339344,0.24457535660660656,Painted Caves,0.4775,CEME,NA,NA,NA,147,NA,NA,NA,2020_September,69,80,26,"(90,100]"
2020_September_EPI_CEME_NA_1.3,-1.193300215996814,-1.327640657929668,-1.9110066151706024,-10,NA,0.24075912882298425,0.3131408711770157,St. Marys,0.5539,CEME,39,11.75,4,167,33,130,356.7,2020_September,38,38,6,NA
2020_September_EPI_CEME_NA_1.3,NA,NA,NA,-10,NA,0.23050111214087116,0.29979888785912884,St. Marys,0.5303,CEME,NA,NA,NA,145,NA,NA,NA,2020_September,38,38,12,NA
2020_September_EPI_CEME_NA_1.6,-0.02380147197424997,-1.9547535712777744,0.9302019509228396,-6.791,NA,0.24414949026876737,0.3175505097312326,St. Marys,0.5617,CEME,45,12.25,12,136,20,104,371.2,2020_September,38,38,25,NA
2020_September_EPI_CEME_NA_2.4,NA,NA,NA,-5.835,NA,0.1678911670578195,0.3128088329421805,Painted Caves,0.4807,CEME,NA,NA,NA,126,NA,NA,NA,2020_September,38,38,11,NA
