round,year.month.spp,model.spp.gr,model.spp.gr.sample,model.spp.bins5lfm_gr,individual.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,individual.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,individual.bins10lfm_gr_nodate,spp,individual,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,sample,lfm.NAs.imputed,temp.change,gr,precip.2month,precip.2mo,season,prop.ignite,bins5lfm_gr,prop.ignite.bins5,prop.ignite.bins5_nodate,bins10lfm_gr,prop.ignite.bins10_nodate,hydration,bins20lfm_gr,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,flam.index,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
6,2020_January_CEME,"2020_January_EPI_CEME_(90,100]","2020_January_EPI_CEME_(90,100]_1.1.3","2020_January_EPI_CEME_(90,95]","2020_January_EPI_CEME_(90,95]_1.1.3","EPI_CEME_(90,95]","EPI_CEME_(90,95]_1.1.3","EPI_CEME_(90,100]","EPI_CEME_(90,100]_1.1.3",CEME,2020_January_CEME_1.1.3,EPI,-7,92.95774648,0,16.5,8,22,30,5,92,65,1,262.4,270.1,278.29999999999995,100,0.551,1,2020_January,2020,January,0.2734,0.5275,0.2541,St. Marys,92.95774648,1.1.3,92.95774648,7.700000000000045,"(90,100]",2020_January,5.82,Wet,80,"(90,95]",67,57,"(90,100]",69,hydrated,"(80,100]",0.5182938388625592,0.9295774648,1.0759543486816214,0.28557990521327015,0.2654200947867299,0.2654200947867299,0.28557990521327015,30,22,92,5,65,16.5,270.1,NA,0.5138111111111111,57.77717443976968,322.1515180884128,17.508234678718086,227.6070508233351,28.013175485948935,105.04940807230852,77.03623258635957,16.18220784770144,92.95774648,1.6446162834356122,1.343637838544595,-0.8519093293958834,0.7074296865828958,1.1344139005594251,0.45082640897945087,0.002638849294721705,0.0036301732101220417
6,2020_January_CEME,"2020_January_EPI_CEME_(80,90]","2020_January_EPI_CEME_(80,90]_1.2.3","2020_January_EPI_CEME_(85,90]","2020_January_EPI_CEME_(85,90]_1.2.3","EPI_CEME_(85,90]","EPI_CEME_(85,90]_1.2.3","EPI_CEME_(80,90]","EPI_CEME_(80,90]_1.2.3",CEME,2020_January_CEME_1.2.3,EPI,-7.3,85.29784537,0,5,18,30,30,15,107,62,1,279.3,284.2,278.29999999999995,100,0.531,1,2020_January,2020,January,0.3156,0.5848,0.2692,St. Marys,85.29784537,1.2.3,85.29784537,4.899999999999977,"(80,90]",2020_January,5.82,Wet,67,"(85,90]",67,67,"(80,90]",54,moderate,"(80,100]",0.539671682626539,0.8529784537,1.1723625557206538,0.2865656634746922,0.24443433652530783,0.24443433652530783,0.2865656634746922,30,30,107,15,62,5,284.2,NA,0.5138111111111111,17.448008038972787,373.3873720340176,52.34402411691836,216.35529968326256,62.81282894030203,104.68804823383672,104.68804823383672,15.449691030283711,85.29784537,0.5787163130903845,0.4769545631284764,0.20207506286063678,0.5684185752809047,-2.126234276467641,1.3205404088360808,-0.94989323205538,0.09213969743532208
6,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,70]_1.3.3","2020_January_EPI_CEME_(65,70]","2020_January_EPI_CEME_(65,70]_1.3.3","EPI_CEME_(65,70]","EPI_CEME_(65,70]_1.3.3","EPI_CEME_(60,70]","EPI_CEME_(60,70]_1.3.3",CEME,2020_January_CEME_1.3.3,EPI,-9.1,67.59899897,0,12.5,14,21,35,6,102,75,1,275.4,330.9,278.29999999999995,100,0.438,1,2020_January,2020,January,0.3397,0.5693,0.2296,St. Marys,67.59899897,1.3.3,67.59899897,55.5,"(60,70]",2020_January,5.82,Wet,100,"(65,70]",100,82,"(60,70]",87,moderate,"(60,80]",0.5966976989285087,0.6759899897,1.4795296167247387,0.2613535921306868,0.17664640786931318,0.17664640786931318,0.2613535921306868,35,21,102,6,75,12.5,330.9,NA,0.5138111111111111,47.82792498887684,390.275867909235,22.95740399466088,286.967549933261,53.567275987542054,133.91818996885513,80.35091398131308,15.567870863357808,67.59899897,0.9890351655274647,0.3888325389272701,0.030627539676770284,-0.5334272381803762,0.3883887588046814,0.019904281906758716,0.0015469792046154385,0.003857160122238179
6,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,70]_1.4.3","2020_January_EPI_CEME_(60,65]","2020_January_EPI_CEME_(60,65]_1.4.3","EPI_CEME_(60,65]","EPI_CEME_(60,65]_1.4.3","EPI_CEME_(60,70]","EPI_CEME_(60,70]_1.4.3",CEME,2020_January_CEME_1.4.3,EPI,-7.5,62.00540673,0,10,9,17,26,7,96,72,1,266.3,276.3,278.29999999999995,100,0.558,1,2020_January,2020,January,0.4069,0.6592,0.2523,St. Marys,62.00540673,1.4.3,62.00540673,10,"(60,70]",2020_January,5.82,Wet,100,"(60,65]",100,90,"(60,70]",87,moderate,"(60,80]",0.6172633495145631,0.6200540673,1.6127625842251283,0.34443294902912625,0.2135670509708738,0.2135670509708738,0.34443294902912625,26,17,96,7,72,20.5,276.3,NA,0.5138111111111111,29.03322701323319,278.71897932703865,20.323258909263235,209.039234495279,26.129904311909876,75.4863902344063,49.35648592249643,15.952428042139594,62.00540673,1.4311769894637776,1.0064450579307154,-0.4428146425543975,0.8993547013284404,-0.37033524388719935,-0.21304355385467322,0.0056151987855042745,-0.007910546441670397
6,2020_January_CEME,"2020_January_EPI_CEME_(80,90]","2020_January_EPI_CEME_(80,90]_1.5.3","2020_January_EPI_CEME_(85,90]","2020_January_EPI_CEME_(85,90]_1.5.3","EPI_CEME_(85,90]","EPI_CEME_(85,90]_1.5.3","EPI_CEME_(80,90]","EPI_CEME_(80,90]_1.5.3",CEME,2020_January_CEME_1.5.3,EPI,-7.5,89.5783339,0,13,20,6,26,13,143,124,1,269.7,281,278.29999999999995,100,0.512,1,2020_January,2020,January,0.2917,0.553,0.2613,St. Marys,89.5783339,1.5.3,89.5783339,11.300000000000011,"(80,90]",2020_January,5.82,Wet,67,"(85,90]",67,67,"(80,90]",54,moderate,"(80,100]",0.5274864376130198,0.8957833390000001,1.1163413700727136,0.27007305605786613,0.24192694394213388,0.24192694394213388,0.27007305605786613,26,6,143,13,124,13,281,NA,0.5138111111111111,48.13512384298938,529.4863622728832,48.13512384298938,459.1350274254371,74.05403668152212,96.27024768597876,22.21621100445664,16.25036527795736,89.5783339,0.9259239664790297,-2.1679830313996833,0.17119341316550307,1.9429185804054538,-0.005557906599486913,-0.004435959574410497,-0.0029679918259858584,-0.010688079905559308
6,2020_January_CEME,"2020_January_EPI_CEME_(50,60]","2020_January_EPI_CEME_(50,60]_1.6.3","2020_January_EPI_CEME_(50,55]","2020_January_EPI_CEME_(50,55]_1.6.3","EPI_CEME_(50,55]","EPI_CEME_(50,55]_1.6.3","EPI_CEME_(50,60]","EPI_CEME_(50,60]_1.6.3",CEME,2020_January_CEME_1.6.3,EPI,-10,54.31472081,0,19.5,10,14,24,9,120,97,1,268.6,292.6,278.29999999999995,100,0.457,1,2020_January,2020,January,0.394,0.608,0.214,St. Marys,54.31472081,1.6.3,54.31472081,24,"(50,60]",2020_January,5.82,Wet,100,"(50,55]",100,70,"(50,60]",68,dry,"(40,60]",0.6480263157894738,0.5431472081,1.841121495327103,0.2961480263157895,0.1608519736842105,0.1608519736842105,0.2961480263157895,24,14,120,9,97,19.5,292.6,NA,0.5138111111111111,65.84544979950904,405.2027679969787,30.3902075997734,327.5389041308911,33.76689733308156,81.04055359939574,47.273656266314184,17.191835750338818,54.31472081,1.947544702857229,-0.8366362701136084,-1.0077554840937013,0.9715090913186164,1.3663023778901326,0.3149863590426367,-0.007295404326137109,-6.444678234408658e-4
7,2020_January_CEME,"2020_January_EPI_CEME_(100,110]","2020_January_EPI_CEME_(100,110]_1.2.3","2020_January_EPI_CEME_(100,105]","2020_January_EPI_CEME_(100,105]_1.2.3","EPI_CEME_(100,105]","EPI_CEME_(100,105]_1.2.3","EPI_CEME_(100,110]","EPI_CEME_(100,110]_1.2.3",CEME,2020_January_CEME_1.2.3,EPI,-6.8,102.6654578,0,15,14,15,29,6,86,65,1,265.5,266.5,278.29999999999995,100,0.404,1,2020_January,2020,January,0.2758,0.5589,0.2831,St. Marys,102.6654578,1.2.3,102.6654578,1,"(100,110]",2020_January,5.82,Wet,67,"(100,105]",50,57,"(100,110]",60,hydrated,"(100,120]",0.4934693147253534,1.026654578,0.974214058636524,0.1993616031490428,0.20463839685095725,0.20463839685095725,0.1993616031490428,29,15,86,6,65,15,266.5,NA,0.5138111111111111,75.24016542335886,431.3769484272575,30.096066169343544,326.0407168345551,70.22415439513495,145.4643198184938,75.24016542335886,16.171349443005596,102.6654578,1.8328668925016174,1.1429707157187985,0.08126089431790229,1.0569689627548178,0.8240346262330921,0.3294463999722502,0.00306448953011179,-4.065080411860396e-4
9,2020_January_CEME,"2020_January_EPI_CEME_(130,140]","2020_January_EPI_CEME_(130,140]_1.2.3","2020_January_EPI_CEME_(130,135]","2020_January_EPI_CEME_(130,135]_1.2.3","EPI_CEME_(130,135]","EPI_CEME_(130,135]_1.2.3","EPI_CEME_(130,140]","EPI_CEME_(130,140]_1.2.3",CEME,2020_January_CEME_1.2.3,EPI,-4,132.5275657,0,7.5,29,44,73,11,140,85,1,269.1,268.9,278.29999999999995,100,0.539,1,2020_January,2020,January,0.2358,0.5483,0.3125,St. Marys,132.5275657,1.2.3,132.5275657,-0.20000000000004547,"(130,140]",2020_January,5.82,Wet,100,"(130,135]",100,50,"(130,140]",60,hydrated,"(120,140]",0.4300565383913916,1.325275657,0.75456,0.23180047419296007,0.30719952580703996,0.30719952580703996,0.23180047419296007,NA,44,140,11,85,7.5,268.9,NA,0.5138111111111111,32.355412671661306,603.9677032043444,47.45460525176992,366.6946769454948,125.10759566375704,314.9260166708367,189.81842100707968,14.036509833268262,132.5275657,-2.90657859011807,0.33378574997524546,0.9988096097969643,0.22455012527667856,-0.3300449956229814,2.6947606029613542,0.04124588614379677,0.032812181742016756
9,2020_January_CEME,"2020_January_EPI_CEME_(110,120]","2020_January_EPI_CEME_(110,120]_1.3.3","2020_January_EPI_CEME_(110,115]","2020_January_EPI_CEME_(110,115]_1.3.3","EPI_CEME_(110,115]","EPI_CEME_(110,115]_1.3.3","EPI_CEME_(110,120]","EPI_CEME_(110,120]_1.3.3",CEME,2020_January_CEME_1.3.3,EPI,-4.6,112.0682116,0,13,14,27,41,7,91,57,1,271.7,271.7,278.29999999999995,100,0.518,1,2020_January,2020,January,0.2287,0.485,0.2563,St. Marys,112.0682116,1.3.3,112.0682116,0,"(110,120]",2020_January,5.82,Wet,25,"(110,115]",50,88,"(110,120]",79,hydrated,"(100,120]",0.4715463917525773,1.120682116,0.8923136948888022,0.24426103092783505,0.273738969072165,0.273738969072165,0.24426103092783505,41,27,91,7,57,13,271.7,NA,0.5138111111111111,53.22175195371523,372.5522636760066,28.65786643661589,233.35691241244368,57.31573287323178,167.8532177001788,110.537484826947,15.167079848691158,112.0682116,0.7776434412285779,1.5382987391582188,-0.04862689302923054,0.4160723738971597,0.4041053729552988,1.1565200218263911,0.017493530894814133,0.011711216494930959
9,2020_January_CEME,"2020_January_EPI_CEME_(120,130]","2020_January_EPI_CEME_(120,130]_1.5.3","2020_January_EPI_CEME_(120,125]","2020_January_EPI_CEME_(120,125]_1.5.3","EPI_CEME_(120,125]","EPI_CEME_(120,125]_1.5.3","EPI_CEME_(120,130]","EPI_CEME_(120,130]_1.5.3",CEME,2020_January_CEME_1.5.3,EPI,-3.5,124.0148051,0,7,28,22,50,2,95,71,1,274.5,297.9,278.29999999999995,100,0.468,1,2020_January,2020,January,0.2297,0.5145,0.2848,St. Marys,124.0148051,1.5.3,124.0148051,23.399999999999977,"(120,130]",2020_January,5.82,Wet,67,"(120,125]",100,86,"(120,130]",83,hydrated,"(120,140]",0.44645286686103014,1.240148051,0.8065308988764045,0.2089399416909621,0.2590600583090379,0.2590600583090379,0.2089399416909621,50,22,95,2,71,7,297.9,NA,0.5138111111111111,33.50245024167532,454.6761104227364,9.57212864047866,339.8105667369925,134.00980096670128,239.30321601196655,105.29341504526528,14.997843640386574,124.0148051,-0.6925790444049329,1.427624754966298,1.9270613960515335,-0.02085745036739575,0.24035567446843847,-0.08150504980471214,0.007565348824043142,0.005564356399346882
10,2020_January_CEME,"2020_January_EPI_CEME_(100,110]","2020_January_EPI_CEME_(100,110]_1.1.3","2020_January_EPI_CEME_(105,110]","2020_January_EPI_CEME_(105,110]_1.1.3","EPI_CEME_(105,110]","EPI_CEME_(105,110]_1.1.3","EPI_CEME_(100,110]","EPI_CEME_(100,110]_1.1.3",CEME,2020_January_CEME_1.1.3,EPI,-5.1,106.5868263,0,3.5,10,32,42,3,208,173,1,269,263.2,278.29999999999995,100,0.428,1,2020_January,2020,January,0.2589,0.5348,0.2759,St. Marys,106.5868263,1.1.3,106.5868263,-5.800000000000011,"(100,110]",2020_January,5.82,Wet,67,"(105,110]",100,62,"(100,110]",60,hydrated,"(100,120]",0.4841062079281974,1.065868263,0.9383834722725628,0.2071974569932685,0.2208025430067315,0.2208025430067315,0.2071974569932685,42,32,NA,3,NA,3.5,263.2,NA,0.5138111111111111,16.89209921197879,1003.8733245975968,14.478942181696103,834.9523324778088,48.26314060565369,202.7051905437455,154.4420499380918,15.27837911188848,106.5868263,-3.5901575308184697,-1.6172104896552446,-1.895716775818293,1.7600701398517635,-0.35903813421739145,-1.7184935423454166,-0.01206751463928328,-0.016461493872676782
10,2020_January_CEME,"2020_January_EPI_CEME_(90,100]","2020_January_EPI_CEME_(90,100]_1.3.3","2020_January_EPI_CEME_(95,100]","2020_January_EPI_CEME_(95,100]_1.3.3","EPI_CEME_(95,100]","EPI_CEME_(95,100]_1.3.3","EPI_CEME_(90,100]","EPI_CEME_(90,100]_1.3.3",CEME,2020_January_CEME_1.3.3,EPI,-6.3,97.09035222,0,18,16,21,37,4,104,79,1,266.9,276.4,278.29999999999995,100,0.49,1,2020_January,2020,January,0.2939,0.5792,0.2853,St. Marys,97.09035222,1.3.3,97.09035222,9.5,"(90,100]",2020_January,5.82,Wet,80,"(95,100]",100,80,"(90,100]",69,hydrated,"(80,100]",0.5074240331491712,0.9709035222,1.0301437083771467,0.24863777624309388,0.2413622237569061,0.2413622237569061,0.24863777624309388,37,21,104,4,79,18,276.4,NA,0.5138111111111111,72.39446986688517,418.27915923089216,16.08765997041893,317.73128441577387,64.35063988167572,148.81085472637508,84.46021484469938,15.51406951001646,97.09035222,0.9423176671029543,0.6946283580350201,-0.1226131181972227,0.7020446432337991,1.8489636844277202,0.5191927069408189,-0.002382582488746575,0.0079487982399289309
11,2020_January_CEME,"2020_January_EPI_CEME_(70,80]","2020_January_EPI_CEME_(70,80]_1.1.3","2020_January_EPI_CEME_(70,75]","2020_January_EPI_CEME_(70,75]_1.1.3","EPI_CEME_(70,75]","EPI_CEME_(70,75]_1.1.3","EPI_CEME_(70,80]","EPI_CEME_(70,80]_1.1.3",CEME,2020_January_CEME_1.1.3,EPI,-7,74.2286519,0,11,7,13,20,14,96,69,1,277.3,291.9,278.29999999999995,100,0.438,1,2020_January,2020,January,0.3906,0.6805,0.2899,St. Marys,74.2286519,1.1.3,74.2286519,14.599999999999966,"(70,80]",2020_January,5.82,Wet,100,"(70,75]",100,77,"(70,80]",86,moderate,"(60,80]",0.5739897134459956,0.742286519,1.3473611590203518,0.2514074944893461,0.18659250551065393,0.18659250551065393,0.2514074944893461,20,13,96,14,69,11,291.9,NA,0.5138111111111111,43.753667814648814,381.8501918369351,55.68648630955303,274.4548253827971,27.843243154776516,79.55212329936148,51.70888014458496,16.44418841993226,74.2286519,2.4941901960333843,0.026824857109594723,-0.6478732236106078,0.8501801918361874,-1.153273348329532,0.5180418470440543,0.01472784346119007,-0.006729123047209321
11,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,70]_1.3.3","2020_January_EPI_CEME_(65,70]","2020_January_EPI_CEME_(65,70]_1.3.3","EPI_CEME_(65,70]","EPI_CEME_(65,70]_1.3.3","EPI_CEME_(60,70]","EPI_CEME_(60,70]_1.3.3",CEME,2020_January_CEME_1.3.3,EPI,-7.3,66.59590599,0,12.5,12,29,41,1,111,81,1,271.9,266.1,278.29999999999995,100,0.538,1,2020_January,2020,January,0.3298,0.5494,0.2196,St. Marys,66.59590599,1.3.3,66.59590599,-5.7999999999999545,"(60,70]",2020_January,5.82,Wet,100,"(65,70]",100,82,"(60,70]",87,moderate,"(60,80]",0.600291226792865,0.6659590599,1.5018214936247722,0.32295668001456135,0.21504331998543869,0.21504331998543869,0.32295668001456135,41,29,111,1,81,12.5,266.1,NA,0.5138111111111111,38.70488140835608,343.69934690620204,3.0963905126684867,250.80763152614745,37.15668615202184,126.95201101940796,89.79532486738611,15.174160466450884,66.59590599,-0.26905504548191783,1.5220245173838685,-0.5791054892622511,0.6096590784706152,1.130229850174826,-0.05171416911031919,4.2641855555248923e-4,0.00414448977312996
11,2020_January_CEME,"2020_January_EPI_CEME_(70,80]","2020_January_EPI_CEME_(70,80]_1.4.3","2020_January_EPI_CEME_(75,80]","2020_January_EPI_CEME_(75,80]_1.4.3","EPI_CEME_(75,80]","EPI_CEME_(75,80]_1.4.3","EPI_CEME_(70,80]","EPI_CEME_(70,80]_1.4.3",CEME,2020_January_CEME_1.4.3,EPI,-8.6,78.79924953,0,15,12,19,31,5,102,78,1,270.6,279.9,278.29999999999995,100,0.51,1,2020_January,2020,January,0.2665,0.4765,0.21,St. Marys,78.79924953,1.4.3,78.79924953,9.299999999999956,"(70,80]",2020_January,5.82,Wet,100,"(75,80]",100,94,"(70,80]",86,moderate,"(60,80]",0.559286463798531,0.7879924952999999,1.2690476190476192,0.2852360965372508,0.2247639034627492,0.2247639034627492,0.2852360965372508,31,19,102,5,78,15,279.9,NA,0.5138111111111111,52.58801456792848,357.5984990619137,17.529338189309495,273.4576757532281,42.070411654342784,108.68189677371886,66.61148511937608,15.99011124199339,78.79924953,1.2273309822479774,0.745610232606783,-0.4035771220525421,0.7360050660122447,0.9894753734896378,0.08711693802887183,-0.0012917146939031442,2.712371775015614e-4
12,2020_January_CEME,"2020_January_EPI_CEME_(70,80]","2020_January_EPI_CEME_(70,80]_1.1.3","2020_January_EPI_CEME_(75,80]","2020_January_EPI_CEME_(75,80]_1.1.3","EPI_CEME_(75,80]","EPI_CEME_(75,80]_1.1.3","EPI_CEME_(70,80]","EPI_CEME_(70,80]_1.1.3",CEME,2020_January_CEME_1.1.3,EPI,-10,76.53492781,0,17,23,8,31,5,103,90,1,287.1,310.5,278.29999999999995,100,0.447,1,2020_January,2020,January,0.3429,0.6053,0.2624,St. Marys,76.53492781,1.1.3,76.53492781,23.399999999999977,"(70,80]",2020_January,5.82,Wet,100,"(75,80]",100,94,"(70,80]",86,moderate,"(60,80]",0.5664959524202875,0.7653492781,1.3067835365853655,0.2532236907318685,0.1937763092681315,0.1937763092681315,0.2532236907318685,31,8,103,5,90,17,310.5,NA,0.5138111111111111,67.13431887382458,406.7549908237607,19.745387904066053,355.416982273189,90.82878435870386,122.42140500520954,31.592620646505686,16.10998407929709,76.53492781,1.5225656114329267,-0.3843551224384767,0.9989758738326235,0.5347474428589155,1.6141371439988206,-0.2462340982121757,-0.012572900571781835,-0.0011564056703891536
12,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,70]_1.3.3","2020_January_EPI_CEME_(60,65]","2020_January_EPI_CEME_(60,65]_1.3.3","EPI_CEME_(60,65]","EPI_CEME_(60,65]_1.3.3","EPI_CEME_(60,70]","EPI_CEME_(60,70]_1.3.3",CEME,2020_January_CEME_1.3.3,EPI,-10,64.5797302,0,7,2,33,35,3,108,72,1,273.9,274.7,278.29999999999995,100,0.409,1,2020_January,2020,January,0.2891,0.4758,0.1867,St. Marys,64.5797302,1.3.3,64.5797302,0.8000000000000114,"(60,70]",2020_January,5.82,Wet,100,"(60,65]",100,90,"(60,70]",87,moderate,"(60,80]",0.6076082387557797,0.645797302,1.548473486877343,0.2485117696511139,0.16048823034888607,0.16048823034888607,0.2485117696511139,35,33,108,3,72,7,274.7,NA,0.5138111111111111,28.16767998484463,434.58706262331714,12.071862850647696,289.72470841554474,8.047908567098466,140.83839992422315,132.7904913571247,15.415206690939575,64.5797302,-0.10592079988471745,1.9878724503022605,-1.5091182903947802,0.26136654135803977,-0.4986011494409864,-0.3680877776216381,0.009345525884573064,-0.002747007249118072
12,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,70]_1.4.3","2020_January_EPI_CEME_(60,65]","2020_January_EPI_CEME_(60,65]_1.4.3","EPI_CEME_(60,65]","EPI_CEME_(60,65]_1.4.3","EPI_CEME_(60,70]","EPI_CEME_(60,70]_1.4.3",CEME,2020_January_CEME_1.4.3,EPI,-9.1,64.59731544,0,3.5,12,28,40,2,105,75,1,279.2,286.4,278.29999999999995,100,0.525,1,2020_January,2020,January,0.3576,0.5886,0.231,St. Marys,64.59731544,1.4.3,64.59731544,7.199999999999989,"(60,70]",2020_January,5.82,Wet,100,"(60,65]",100,90,"(60,70]",87,moderate,"(60,80]",0.6075433231396533,0.6459731544,1.548051948051948,0.318960244648318,0.206039755351682,0.206039755351682,0.318960244648318,40,28,105,2,75,3.5,286.4,NA,0.5138111111111111,10.973154362416109,329.19463087248323,6.270373921380633,235.13902205177376,37.6222435282838,125.40747842761267,87.78523489932887,15.295545263890958,64.59731544,-0.6672203820638629,1.85546065512407,-0.05008983178103114,0.1485528669613898,-0.8177303540220978,-0.760306958104277,0.008250200029905936,-0.0052610487273684016
12,2020_January_CEME,"2020_January_EPI_CEME_(70,80]","2020_January_EPI_CEME_(70,80]_1.5.3","2020_January_EPI_CEME_(70,75]","2020_January_EPI_CEME_(70,75]_1.5.3","EPI_CEME_(70,75]","EPI_CEME_(70,75]_1.5.3","EPI_CEME_(70,80]","EPI_CEME_(70,80]_1.5.3",CEME,2020_January_CEME_1.5.3,EPI,-10,72.23897745,0,10,18,17,35,9,83,57,1,281.2,293.7,278.29999999999995,100,0.473,1,2020_January,2020,January,0.3482,0.5997,0.2515,St. Marys,72.23897745,1.5.3,72.23897745,12.5,"(70,80]",2020_January,5.82,Wet,100,"(70,75]",100,77,"(70,80]",86,moderate,"(60,80]",0.58062364515591125,0.7223897745,1.384493041749503,0.274634984158746,0.198365015841254,0.198365015841254,0.274634984158746,35,17,83,9,57,10,293.7,NA,0.5138111111111111,36.41196707197269,302.21932669737333,32.77077036477542,207.5482123102443,65.54154072955085,127.4418847519044,61.90034402235357,15.496056744090524,72.23897745,1.3936405156522138,1.0353228477112468,0.8393906822752957,0.3263065260001446,-0.44457545392564807,0.6340329916291897,0.015865258516914737,0.0028898290703176306
12,2020_January_CEME,"2020_January_EPI_CEME_(50,60]","2020_January_EPI_CEME_(50,60]_1.6.3","2020_January_EPI_CEME_(55,60]","2020_January_EPI_CEME_(55,60]_1.6.3","EPI_CEME_(55,60]","EPI_CEME_(55,60]_1.6.3","EPI_CEME_(50,60]","EPI_CEME_(50,60]_1.6.3",CEME,2020_January_CEME_1.6.3,EPI,-9.5,59.29690809,0,10,9,17,26,6,104,81,1,276.1,277.9,278.29999999999995,100,0.43,1,2020_January,2020,January,0.3542,0.5642,0.21,St. Marys,59.29690809,1.6.3,59.29690809,1.7999999999999543,"(50,60]",2020_January,5.82,Wet,100,"(55,60]",100,67,"(50,60]",68,dry,"(40,60]",0.6277915632754343,0.5929690809,1.6866666666666668,0.26995037220843676,0.16004962779156323,0.16004962779156323,0.26995037220843676,26,17,104,6,81,21,277.9,NA,0.5138111111111111,37.04384594172258,385.2559977939149,22.226307565033547,300.0551521279529,33.33946134755032,96.31399944847873,62.974538100928385,15.952428042139594,59.29690809,1.1485236348807206,0.7812315011437239,-0.5535498504606042,0.9446334668172547,-0.20117682630838535,-0.49654102442145537,0.0010273974154697137,-0.00977695597988988
